2022-06-09T23:35:34.000Z, 38.5788109, -77.3052247, 38.647, 4.826, 0.005, 0.03, 0.0
2022-06-09T23:35:35.000Z, 38.578811, -77.3052243, 38.665, 4.823, 0.005, 0.027, 0.0
2022-06-09T23:35:36.000Z, 38.5788105, -77.3052243, 38.709, 4.845, 0.005, 0.02, 0.0
2022-06-09T23:35:37.000Z, 38.5788107, -77.3052244, 38.67, 4.881, 0.005, 0.018, 0.0
2022-06-09T23:35:38.000Z, 38.5788106, -77.3052244, 38.602, 4.924, 0.005, 0.019, 0.0
2022-06-09T23:35:39.000Z, 38.5788107, -77.3052244, 38.487, 4.964, 0.005, 0.02, 0.0
2022-06-09T23:35:40.001Z, 38.578811, -77.305224, 38.496, 4.987, 0.005, 0.049, 0.0
2022-06-09T23:35:41.000Z, 38.5788114, -77.305224, 38.325, 5.015, 0.005, 0.021, 0.0
2022-06-09T23:35:42.000Z, 38.5788117, -77.3052238, 38.281, 5.032, 0.005, 0.003, 0.0
2022-06-09T23:35:43.000Z, 38.5788119, -77.3052232, 38.332, 5.049, 0.005, 0.004, 0.0
2022-06-09T23:35:44.000Z, 38.5788121, -77.3052226, 38.29, 5.053, 0.005, 0.024, 0.0
2022-06-09T23:35:45.000Z, 38.5788125, -77.3052217, 38.389, 5.016, 0.005, 0.009, 0.0
2022-06-09T23:35:46.000Z, 38.5788124, -77.3052198, 38.703, 5.03, 0.005, 0.061, 0.0
2022-06-09T23:35:47.000Z, 38.5788125, -77.3052186, 38.883, 5.037, 0.005, 0.039, 0.0
2022-06-09T23:35:48.000Z, 38.5788127, -77.3052172, 39.238, 4.99, 0.005, 0.01, 0.0
2022-06-09T23:35:49.000Z, 38.5788132, -77.3052163, 39.465, 4.939, 0.005, 0.003, 0.0
2022-06-09T23:35:50.000Z, 38.5788143, -77.3052152, 39.538, 4.912, 0.005, 0.018, 0.0
2022-06-09T23:35:51.000Z, 38.5788147, -77.3052144, 39.615, 4.903, 0.005, 0.015, 0.0
2022-06-09T23:35:52.000Z, 38.5788146, -77.3052139, 39.607, 4.923, 0.005, 0.007, 0.0
2022-06-09T23:35:53.000Z, 38.5788148, -77.3052138, 39.545, 4.946, 0.005, 0.041, 0.0
2022-06-09T23:35:54.000Z, 38.5788151, -77.3052138, 39.515, 4.98, 0.005, 0.017, 0.0
2022-06-09T23:35:55.000Z, 38.5788157, -77.3052139, 39.469, 5.017, 0.005, 0.034, 0.0
2022-06-09T23:35:56.000Z, 38.5788161, -77.3052136, 39.462, 5.047, 0.005, 0.02, 0.0
2022-06-09T23:35:57.000Z, 38.5788165, -77.3052134, 39.541, 5.07, 0.005, 0.034, 0.0
2022-06-09T23:35:58.000Z, 38.5788171, -77.3052131, 39.671, 5.072, 0.005, 0.014, 0.0
2022-06-09T23:35:59.000Z, 38.578818, -77.3052118, 39.701, 5.07, 0.005, 0.011, 0.0
2022-06-09T23:36:00.000Z, 38.5788193, -77.3052102, 39.729, 5.062, 0.005, 0.024, 0.0
2022-06-09T23:36:01.000Z, 38.5788211, -77.3052093, 39.547, 5.049, 0.005, 0.012, 0.0
2022-06-09T23:36:02.000Z, 38.5788225, -77.3052088, 39.364, 5.045, 0.005, 0.011, 0.0
2022-06-09T23:36:03.000Z, 38.5788237, -77.3052078, 39.176, 5.046, 0.005, 0.008, 0.0
2022-06-09T23:36:04.000Z, 38.5788245, -77.3052072, 39.045, 5.064, 0.005, 0.011, 0.0
2022-06-09T23:36:05.000Z, 38.5788256, -77.305207, 38.763, 5.071, 0.005, 0.025, 0.0
2022-06-09T23:36:06.000Z, 38.578827, -77.3052071, 38.365, 5.08, 0.005, 0.01, 0.0
2022-06-09T23:36:07.000Z, 38.5788287, -77.3052071, 37.981, 5.092, 0.005, 0.018, 0.0
2022-06-09T23:36:08.000Z, 38.5788303, -77.3052072, 37.564, 5.099, 0.005, 0.028, 0.0
2022-06-09T23:36:09.000Z, 38.5788319, -77.3052078, 37.27, 5.12, 0.005, 0.028, 0.0
2022-06-09T23:36:10.000Z, 38.5788331, -77.3052083, 36.919, 5.132, 0.005, 0.018, 0.0
2022-06-09T23:36:11.000Z, 38.578834, -77.3052092, 36.701, 5.158, 0.005, 0.022, 0.0
2022-06-09T23:36:12.000Z, 38.5788346, -77.30521, 36.478, 5.19, 0.005, 0.038, 0.0
2022-06-09T23:36:13.000Z, 38.5788349, -77.3052105, 36.325, 5.22, 0.005, 0.03, 0.0
2022-06-09T23:36:14.000Z, 38.5788349, -77.305211, 36.206, 5.258, 0.005, 0.051, 0.0
2022-06-09T23:36:15.000Z, 38.578835, -77.3052118, 36.094, 5.299, 0.005, 0.028, 0.0
2022-06-09T23:36:16.000Z, 38.5788349, -77.3052128, 35.997, 5.351, 0.005, 0.06, 0.0
2022-06-09T23:36:17.000Z, 38.578835, -77.3052136, 35.823, 5.403, 0.005, 0.007, 0.0
2022-06-09T23:36:18.000Z, 38.5788351, -77.3052142, 35.671, 5.46, 0.005, 0.019, 0.0
2022-06-09T23:36:19.000Z, 38.5788352, -77.3052149, 35.499, 5.509, 0.005, 0.021, 0.0
2022-06-09T23:36:20.000Z, 38.5788354, -77.3052152, 35.409, 5.552, 0.005, 0.005, 0.0
2022-06-09T23:36:21.000Z, 38.5788356, -77.3052155, 35.251, 5.594, 0.005, 0.008, 0.0
2022-06-09T23:36:22.000Z, 38.5788358, -77.3052157, 35.182, 5.641, 0.005, 0.008, 0.0
2022-06-09T23:36:23.000Z, 38.578836, -77.305216, 35.073, 5.684, 0.005, 0.004, 0.0
2022-06-09T23:36:24.000Z, 38.5788363, -77.3052159, 35.072, 5.726, 0.005, 0.019, 0.0
2022-06-09T23:36:25.000Z, 38.5788369, -77.3052159, 34.953, 5.746, 0.005, 0.02, 0.0
2022-06-09T23:36:26.000Z, 38.5788374, -77.3052163, 34.8, 5.756, 0.005, 0.012, 0.0
2022-06-09T23:36:27.000Z, 38.5788378, -77.3052164, 34.629, 5.758, 0.005, 0.004, 0.0
2022-06-09T23:36:28.000Z, 38.5788383, -77.3052168, 34.295, 5.751, 0.005, 0.023, 0.0
2022-06-09T23:36:29.000Z, 38.5788387, -77.3052168, 34.127, 5.755, 0.005, 0.016, 0.0
2022-06-10T00:11:45.000Z, 38.5788059, -77.3051995, 52.79, 3.124, 0.005, 0.012, 0.0
2022-06-10T00:11:46.000Z, 38.5788057, -77.3051994, 52.956, 3.131, 0.005, 0.017, 0.0
2022-06-10T00:11:47.000Z, 38.5788048, -77.3051995, 53.203, 3.132, 0.005, 0.013, 0.0
2022-06-10T00:11:48.000Z, 38.5788047, -77.3051993, 53.345, 3.144, 0.005, 0.019, 0.0
2022-06-10T00:11:49.000Z, 38.5788047, -77.3051991, 53.511, 3.161, 0.005, 0.016, 0.0
2022-06-10T00:11:50.000Z, 38.5788046, -77.3051988, 53.667, 3.177, 0.005, 0.006, 0.0
2022-06-10T00:11:51.000Z, 38.5788046, -77.3051987, 53.766, 3.194, 0.005, 0.02, 0.0
2022-06-10T00:11:52.000Z, 38.5788045, -77.3051984, 53.92, 3.207, 0.005, 0.022, 0.0
